sleep_hours,body_temperature,noise_levels,working_hours,working_area_temperature,workload,type_of_work,working_shift,calculated_stress_level,sleep_squared,sleep_low,sleep_optimal,night_noisy,bad_conditions,overworked,high_stress_binary
8.6,Normal,Noisy,Normal Day,Uncomfortable,Light,Easy,Night shift,High,73.96,0,0,1,0,0,1
12.0,Normal,Quiet,Normal Day,Comfortable,Heavy,Easy,Day shift,Medium,144.0,0,0,0,0,0,0
6.6,Normal,Quiet,Short Day,Uncomfortable,Heavy,Demanding,Night shift,Extremely High,43.559999999999995,0,0,0,1,0,1
5.0,Not Normal,Moderate,Normal Day,Comfortable,Normal,Demanding,Night shift,Extremely High,25.0,1,0,0,0,0,1
3.6,Not Normal,Quiet,Normal Day,Comfortable,Normal,Demanding,Night shift,Extremely High,12.96,1,0,0,0,0,1
5.2,Normal,Quiet,Extreme Overtime,Comfortable,Light,Demanding,Day shift,High,27.040000000000003,1,0,0,0,0,1
6.9,Normal,Moderate,Short Day,Comfortable,Heavy,Demanding,Day shift,High,47.61000000000001,0,0,0,0,0,1
11.5,Normal,Quiet,Normal Day,Comfortable,Normal,Demanding,Day shift,Medium,132.25,0,0,0,0,0,0
5.7,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Night shift,High,32.49,1,0,0,0,0,1
7.6,Not Normal,Moderate,Extreme Overtime,Comfortable,Normal,Easy,Day shift,High,57.76,0,1,0,0,0,1
7.0,Normal,Moderate,Extreme Overtime,Uncomfortable,Normal,Demanding,Day shift,Extremely High,49.0,0,1,0,1,0,1
10.0,Normal,Moderate,Long Day,Comfortable,Heavy,Easy,Day shift,High,100.0,0,0,0,0,1,1
13.3,Not Normal,Moderate,Extreme Overtime,Comfortable,Normal,Easy,Day shift,High,176.89000000000001,0,0,0,0,0,1
5.7,Normal,Quiet,Long Day,Comfortable,Heavy,Easy,Night shift,Extremely High,32.49,1,0,0,0,1,1
5.8,Normal,Quiet,Extreme Overtime,Uncomfortable,Normal,Easy,Night shift,Extremely High,33.64,1,0,0,0,0,1
9.6,Normal,Moderate,Long Day,Uncomfortable,Light,Easy,Day shift,Medium,92.16,0,0,0,0,0,0
8.7,Normal,Noisy,Short Day,Comfortable,Heavy,Easy,Day shift,Medium,75.68999999999998,0,0,0,0,0,0
11.6,Normal,Noisy,Normal Day,Uncomfortable,Normal,Easy,Night shift,High,134.56,0,0,1,0,0,1
8.5,Not Normal,Moderate,Long Day,Comfortable,Normal,Demanding,Day shift,High,72.25,0,0,0,0,0,1
6.1,Not Normal,Quiet,Normal Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,37.209999999999994,0,0,0,1,0,1
8.5,Normal,Moderate,Normal Day,Comfortable,Light,Demanding,Day shift,Medium,72.25,0,0,0,0,0,0
9.8,Not Normal,Moderate,Long Day,Comfortable,Normal,Demanding,Day shift,High,96.04000000000002,0,0,0,0,0,1
9.1,Normal,Moderate,Extreme Overtime,Comfortable,Light,Easy,Day shift,Medium,82.80999999999999,0,0,0,0,0,0
8.3,Not Normal,Moderate,Short Day,Comfortable,Normal,Easy,Day shift,Medium,68.89000000000001,0,0,0,0,0,0
9.7,Normal,Moderate,Long Day,Comfortable,Heavy,Easy,Day shift,High,94.08999999999999,0,0,0,0,1,1
9.9,Not Normal,Moderate,Long Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,98.01,0,0,0,1,1,1
10.5,Not Normal,Noisy,Extreme Overtime,Uncomfortable,Normal,Easy,Day shift,Extremely High,110.25,0,0,0,0,0,1
8.6,Normal,Quiet,Extreme Overtime,Comfortable,Heavy,Demanding,Night shift,Extremely High,73.96,0,0,0,0,1,1
6.6,Not Normal,Noisy,Long Day,Comfortable,Heavy,Easy,Day shift,Extremely High,43.559999999999995,0,0,0,0,1,1
7.4,Not Normal,Quiet,Normal Day,Comfortable,Normal,Demanding,Day shift,High,54.760000000000005,0,1,0,0,0,1
10.0,Not Normal,Quiet,Normal Day,Comfortable,Light,Easy,Day shift,Low,100.0,0,0,0,0,0,0
5.0,Normal,Noisy,Normal Day,Uncomfortable,Normal,Demanding,Night shift,Extremely High,25.0,1,0,1,1,0,1
7.9,Not Normal,Noisy,Long Day,Comfortable,Heavy,Easy,Day shift,Extremely High,62.410000000000004,0,1,0,0,1,1
6.0,Not Normal,Quiet,Extreme Overtime,Uncomfortable,Heavy,Easy,Night shift,Extremely High,36.0,0,0,0,0,1,1
7.1,Normal,Moderate,Long Day,Comfortable,Normal,Easy,Day shift,Medium,50.41,0,1,0,0,0,0
10.2,Not Normal,Quiet,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,104.03999999999999,0,0,0,0,0,1
7.5,Normal,Moderate,Long Day,Comfortable,Light,Easy,Day shift,Medium,56.25,0,1,0,0,0,0
7.1,Normal,Noisy,Normal Day,Comfortable,Light,Demanding,Day shift,Medium,50.41,0,1,0,0,0,0
3.6,Normal,Noisy,Short Day,Comfortable,Heavy,Demanding,Day shift,Extremely High,12.96,1,0,0,0,0,1
8.9,Normal,Moderate,Normal Day,Uncomfortable,Light,Demanding,Day shift,Medium,79.21000000000001,0,0,0,1,0,0
8.6,Normal,Moderate,Short Day,Comfortable,Light,Easy,Day shift,Low,73.96,0,0,0,0,0,0
12.4,Normal,Moderate,Long Day,Comfortable,Normal,Easy,Day shift,Medium,153.76000000000002,0,0,0,0,0,0
6.2,Not Normal,Moderate,Normal Day,Uncomfortable,Normal,Easy,Night shift,Extremely High,38.440000000000005,0,0,0,0,0,1
7.5,Normal,Noisy,Normal Day,Comfortable,Normal,Demanding,Night shift,Extremely High,56.25,0,1,1,0,0,1
7.6,Normal,Noisy,Extreme Overtime,Uncomfortable,Normal,Demanding,Day shift,Extremely High,57.76,0,1,0,1,0,1
10.9,Normal,Moderate,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,118.81,0,0,0,0,0,1
6.8,Normal,Moderate,Short Day,Comfortable,Heavy,Easy,Day shift,Medium,46.239999999999995,0,0,0,0,0,0
7.7,Not Normal,Quiet,Normal Day,Uncomfortable,Normal,Easy,Day shift,Medium,59.290000000000006,0,1,0,0,0,0
8.5,Normal,Quiet,Short Day,Uncomfortable,Normal,Demanding,Day shift,Medium,72.25,0,0,0,1,0,0
7.5,Not Normal,Noisy,Short Day,Comfortable,Normal,Easy,Day shift,Medium,56.25,0,1,0,0,0,0
5.9,Normal,Moderate,Short Day,Comfortable,Normal,Demanding,Day shift,Medium,34.81,1,0,0,0,0,0
7.5,Normal,Moderate,Long Day,Uncomfortable,Normal,Easy,Night shift,High,56.25,0,1,0,0,0,1
9.7,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,94.08999999999999,0,0,0,0,0,0
4.4,Normal,Noisy,Normal Day,Comfortable,Normal,Demanding,Day shift,High,19.360000000000003,1,0,0,0,0,1
7.3,Normal,Quiet,Extreme Overtime,Uncomfortable,Light,Easy,Day shift,Medium,53.29,0,1,0,0,0,0
5.2,Normal,Noisy,Normal Day,Uncomfortable,Normal,Easy,Night shift,Extremely High,27.040000000000003,1,0,1,0,0,1
10.0,Normal,Noisy,Extreme Overtime,Uncomfortable,Normal,Demanding,Night shift,Extremely High,100.0,0,0,1,1,0,1
3.2,Not Normal,Noisy,Normal Day,Uncomfortable,Normal,Demanding,Day shift,Extremely High,10.240000000000002,1,0,0,1,0,1
5.6,Normal,Moderate,Normal Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,31.359999999999996,1,0,0,1,0,1
7.9,Normal,Quiet,Long Day,Uncomfortable,Normal,Demanding,Day shift,High,62.410000000000004,0,1,0,1,0,1
10.9,Normal,Moderate,Short Day,Uncomfortable,Heavy,Easy,Day shift,Medium,118.81,0,0,0,0,0,0
6.8,Normal,Moderate,Short Day,Comfortable,Light,Easy,Day shift,Low,46.239999999999995,0,0,0,0,0,0
5.6,Not Normal,Quiet,Long Day,Comfortable,Normal,Easy,Night shift,Extremely High,31.359999999999996,1,0,0,0,0,1
11.7,Normal,Moderate,Normal Day,Uncomfortable,Heavy,Easy,Day shift,High,136.89,0,0,0,0,0,1
3.4,Normal,Moderate,Long Day,Uncomfortable,Normal,Easy,Day shift,Extremely High,11.559999999999999,1,0,0,0,0,1
1.5,Not Normal,Noisy,Extreme Overtime,Comfortable,Normal,Demanding,Night shift,Extremely High,2.25,1,0,1,0,0,1
8.1,Normal,Quiet,Normal Day,Comfortable,Normal,Easy,Night shift,Medium,65.61,0,0,0,0,0,0
5.7,Normal,Moderate,Long Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,32.49,1,0,0,1,1,1
4.4,Normal,Noisy,Normal Day,Comfortable,Normal,Easy,Day shift,High,19.360000000000003,1,0,0,0,0,1
8.8,Normal,Noisy,Extreme Overtime,Comfortable,Heavy,Easy,Day shift,Extremely High,77.44000000000001,0,0,0,0,1,1
7.6,Not Normal,Noisy,Long Day,Uncomfortable,Heavy,Easy,Day shift,Extremely High,57.76,0,1,0,0,1,1
5.6,Not Normal,Noisy,Extreme Overtime,Uncomfortable,Normal,Demanding,Night shift,Extremely High,31.359999999999996,1,0,1,1,0,1
3.8,Not Normal,Noisy,Normal Day,Uncomfortable,Normal,Easy,Night shift,Extremely High,14.44,1,0,1,0,0,1
9.2,Normal,Moderate,Long Day,Uncomfortable,Light,Easy,Night shift,Medium,84.63999999999999,0,0,0,0,0,0
8.6,Normal,Moderate,Normal Day,Comfortable,Normal,Demanding,Day shift,Medium,73.96,0,0,0,0,0,0
6.8,Not Normal,Quiet,Normal Day,Uncomfortable,Normal,Easy,Night shift,Extremely High,46.239999999999995,0,0,0,0,0,1
11.6,Normal,Quiet,Extreme Overtime,Comfortable,Heavy,Easy,Day shift,Extremely High,134.56,0,0,0,0,1,1
4.3,Normal,Quiet,Short Day,Uncomfortable,Normal,Demanding,Day shift,High,18.49,1,0,0,1,0,1
3.2,Normal,Quiet,Extreme Overtime,Comfortable,Heavy,Easy,Day shift,Extremely High,10.240000000000002,1,0,0,0,1,1
5.3,Normal,Quiet,Short Day,Comfortable,Normal,Easy,Day shift,Medium,28.09,1,0,0,0,0,0
6.9,Normal,Quiet,Long Day,Comfortable,Normal,Demanding,Night shift,High,47.61000000000001,0,0,0,0,0,1
7.6,Not Normal,Quiet,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,57.76,0,1,0,0,0,0
6.4,Not Normal,Noisy,Normal Day,Uncomfortable,Normal,Easy,Day shift,High,40.96000000000001,0,0,0,0,0,1
7.9,Normal,Quiet,Normal Day,Uncomfortable,Heavy,Easy,Day shift,High,62.410000000000004,0,1,0,0,0,1
3.9,Normal,Noisy,Long Day,Uncomfortable,Normal,Easy,Night shift,Extremely High,15.209999999999999,1,0,1,0,0,1
10.6,Normal,Quiet,Normal Day,Uncomfortable,Light,Easy,Day shift,Low,112.36,0,0,0,0,0,0
6.8,Not Normal,Noisy,Long Day,Comfortable,Normal,Easy,Day shift,High,46.239999999999995,0,0,0,0,0,1
9.8,Normal,Noisy,Short Day,Uncomfortable,Normal,Easy,Night shift,High,96.04000000000002,0,0,1,0,0,1
7.9,Not Normal,Moderate,Short Day,Uncomfortable,Heavy,Easy,Day shift,High,62.410000000000004,0,1,0,0,0,1
8.1,Normal,Moderate,Short Day,Uncomfortable,Heavy,Demanding,Day shift,High,65.61,0,0,0,1,0,1
8.4,Normal,Quiet,Normal Day,Comfortable,Light,Demanding,Day shift,Low,70.56,0,0,0,0,0,0
8.1,Normal,Noisy,Long Day,Uncomfortable,Normal,Demanding,Day shift,Extremely High,65.61,0,0,0,1,0,1
8.6,Not Normal,Noisy,Extreme Overtime,Uncomfortable,Normal,Easy,Night shift,Extremely High,73.96,0,0,1,0,0,1
10.3,Normal,Noisy,Normal Day,Comfortable,Heavy,Easy,Day shift,High,106.09000000000002,0,0,0,0,0,1
7.5,Normal,Moderate,Long Day,Uncomfortable,Heavy,Easy,Night shift,Extremely High,56.25,0,1,0,0,1,1
8.8,Normal,Moderate,Long Day,Uncomfortable,Normal,Demanding,Day shift,High,77.44000000000001,0,0,0,1,0,1
6.8,Not Normal,Noisy,Normal Day,Comfortable,Normal,Easy,Night shift,Extremely High,46.239999999999995,0,0,1,0,0,1
10.6,Not Normal,Quiet,Normal Day,Uncomfortable,Light,Easy,Day shift,Medium,112.36,0,0,0,0,0,0
5.3,Normal,Moderate,Normal Day,Uncomfortable,Normal,Easy,Day shift,High,28.09,1,0,0,0,0,1
11.5,Not Normal,Quiet,Short Day,Uncomfortable,Normal,Easy,Day shift,Medium,132.25,0,0,0,0,0,0
6.9,Normal,Noisy,Short Day,Comfortable,Normal,Easy,Day shift,Medium,47.61000000000001,0,0,0,0,0,0
3.4,Normal,Quiet,Normal Day,Uncomfortable,Normal,Easy,Day shift,High,11.559999999999999,1,0,0,0,0,1
7.3,Normal,Quiet,Long Day,Comfortable,Normal,Easy,Day shift,Medium,53.29,0,1,0,0,0,0
5.3,Normal,Moderate,Short Day,Comfortable,Normal,Demanding,Day shift,Medium,28.09,1,0,0,0,0,0
9.1,Not Normal,Noisy,Normal Day,Uncomfortable,Normal,Easy,Day shift,High,82.80999999999999,0,0,0,0,0,1
5.4,Not Normal,Moderate,Normal Day,Uncomfortable,Light,Demanding,Day shift,Extremely High,29.160000000000004,1,0,0,1,0,1
5.9,Normal,Quiet,Short Day,Uncomfortable,Light,Easy,Day shift,Low,34.81,1,0,0,0,0,0
2.3,Normal,Quiet,Normal Day,Comfortable,Light,Easy,Night shift,High,5.289999999999999,1,0,0,0,0,1
5.9,Not Normal,Noisy,Extreme Overtime,Comfortable,Heavy,Easy,Day shift,Extremely High,34.81,1,0,0,0,1,1
1.0,Not Normal,Noisy,Short Day,Uncomfortable,Light,Easy,Night shift,Extremely High,1.0,1,0,1,0,0,1
3.0,Normal,Noisy,Long Day,Comfortable,Heavy,Easy,Day shift,Extremely High,9.0,1,0,0,0,1,1
8.9,Not Normal,Moderate,Normal Day,Uncomfortable,Light,Easy,Night shift,High,79.21000000000001,0,0,0,0,0,1
9.0,Normal,Noisy,Long Day,Uncomfortable,Normal,Easy,Day shift,High,81.0,0,0,0,0,0,1
8.1,Normal,Moderate,Long Day,Uncomfortable,Heavy,Easy,Night shift,Extremely High,65.61,0,0,0,0,1,1
4.6,Not Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,High,21.159999999999997,1,0,0,0,0,1
6.9,Normal,Moderate,Long Day,Uncomfortable,Light,Easy,Night shift,High,47.61000000000001,0,0,0,0,0,1
7.0,Normal,Moderate,Normal Day,Uncomfortable,Normal,Easy,Night shift,High,49.0,0,1,0,0,0,1
4.1,Normal,Noisy,Long Day,Comfortable,Heavy,Easy,Day shift,Extremely High,16.81,1,0,0,0,1,1
10.8,Not Normal,Moderate,Normal Day,Comfortable,Normal,Demanding,Day shift,High,116.64000000000001,0,0,0,0,0,1
9.2,Not Normal,Moderate,Extreme Overtime,Comfortable,Normal,Easy,Night shift,Extremely High,84.63999999999999,0,0,0,0,0,1
6.4,Normal,Quiet,Long Day,Comfortable,Normal,Easy,Day shift,Medium,40.96000000000001,0,0,0,0,0,0
7.1,Normal,Quiet,Extreme Overtime,Uncomfortable,Normal,Demanding,Day shift,Extremely High,50.41,0,1,0,1,0,1
7.5,Normal,Moderate,Normal Day,Uncomfortable,Light,Demanding,Day shift,High,56.25,0,1,0,1,0,1
1.9,Normal,Quiet,Normal Day,Uncomfortable,Normal,Demanding,Day shift,Extremely High,3.61,1,0,0,1,0,1
6.4,Normal,Quiet,Long Day,Comfortable,Normal,Demanding,Night shift,High,40.96000000000001,0,0,0,0,0,1
5.3,Not Normal,Moderate,Extreme Overtime,Uncomfortable,Normal,Demanding,Day shift,Extremely High,28.09,1,0,0,1,0,1
4.5,Normal,Moderate,Extreme Overtime,Comfortable,Heavy,Demanding,Day shift,Extremely High,20.25,1,0,0,0,1,1
6.3,Normal,Noisy,Normal Day,Uncomfortable,Heavy,Easy,Day shift,High,39.69,0,0,0,0,0,1
11.5,Normal,Moderate,Long Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,132.25,0,0,0,1,1,1
8.6,Normal,Noisy,Normal Day,Uncomfortable,Light,Demanding,Night shift,Extremely High,73.96,0,0,1,1,0,1
5.6,Not Normal,Noisy,Normal Day,Uncomfortable,Normal,Demanding,Day shift,Extremely High,31.359999999999996,1,0,0,1,0,1
8.4,Normal,Noisy,Normal Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,70.56,0,0,0,1,0,1
10.5,Normal,Moderate,Normal Day,Uncomfortable,Light,Easy,Day shift,Low,110.25,0,0,0,0,0,0
9.3,Normal,Moderate,Extreme Overtime,Uncomfortable,Light,Easy,Night shift,High,86.49000000000001,0,0,0,0,0,1
7.1,Normal,Noisy,Short Day,Comfortable,Heavy,Demanding,Day shift,High,50.41,0,1,0,0,0,1
5.4,Normal,Quiet,Long Day,Uncomfortable,Normal,Easy,Day shift,High,29.160000000000004,1,0,0,0,0,1
8.7,Normal,Quiet,Long Day,Uncomfortable,Normal,Demanding,Day shift,High,75.68999999999998,0,0,0,1,0,1
8.0,Normal,Moderate,Short Day,Comfortable,Normal,Easy,Day shift,Low,64.0,0,1,0,0,0,0
9.2,Normal,Quiet,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,84.63999999999999,0,0,0,0,0,1
8.6,Normal,Noisy,Long Day,Uncomfortable,Normal,Demanding,Day shift,Extremely High,73.96,0,0,0,1,0,1
9.6,Normal,Moderate,Normal Day,Comfortable,Heavy,Easy,Night shift,High,92.16,0,0,0,0,0,1
5.7,Not Normal,Moderate,Long Day,Comfortable,Normal,Easy,Night shift,Extremely High,32.49,1,0,0,0,0,1
10.3,Normal,Moderate,Extreme Overtime,Uncomfortable,Normal,Easy,Night shift,Extremely High,106.09000000000002,0,0,0,0,0,1
7.5,Normal,Moderate,Normal Day,Uncomfortable,Normal,Demanding,Day shift,High,56.25,0,1,0,1,0,1
12.2,Normal,Quiet,Normal Day,Uncomfortable,Light,Demanding,Day shift,Medium,148.83999999999997,0,0,0,1,0,0
5.3,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,28.09,1,0,0,0,0,0
11.3,Not Normal,Noisy,Long Day,Comfortable,Normal,Easy,Night shift,Extremely High,127.69000000000001,0,0,1,0,0,1
7.5,Normal,Moderate,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,56.25,0,1,0,0,0,1
5.4,Not Normal,Noisy,Short Day,Comfortable,Normal,Demanding,Night shift,Extremely High,29.160000000000004,1,0,1,0,0,1
5.8,Normal,Quiet,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,33.64,1,0,0,0,0,0
6.2,Normal,Quiet,Extreme Overtime,Uncomfortable,Normal,Easy,Night shift,Extremely High,38.440000000000005,0,0,0,0,0,1
8.1,Not Normal,Quiet,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,65.61,0,0,0,0,0,1
8.3,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,68.89000000000001,0,0,0,0,0,0
5.6,Normal,Noisy,Extreme Overtime,Comfortable,Normal,Demanding,Day shift,Extremely High,31.359999999999996,1,0,0,0,0,1
6.9,Normal,Noisy,Long Day,Comfortable,Heavy,Easy,Night shift,Extremely High,47.61000000000001,0,0,1,0,1,1
12.4,Not Normal,Moderate,Long Day,Comfortable,Normal,Demanding,Night shift,Extremely High,153.76000000000002,0,0,0,0,0,1
11.3,Normal,Moderate,Long Day,Comfortable,Normal,Easy,Night shift,High,127.69000000000001,0,0,0,0,0,1
8.1,Not Normal,Noisy,Extreme Overtime,Uncomfortable,Normal,Demanding,Day shift,Extremely High,65.61,0,0,0,1,0,1
7.1,Normal,Quiet,Long Day,Comfortable,Normal,Easy,Night shift,High,50.41,0,1,0,0,0,1
7.3,Not Normal,Quiet,Extreme Overtime,Comfortable,Normal,Easy,Day shift,High,53.29,0,1,0,0,0,1
8.5,Normal,Noisy,Long Day,Comfortable,Light,Easy,Day shift,Medium,72.25,0,0,0,0,0,0
4.4,Not Normal,Moderate,Long Day,Comfortable,Heavy,Demanding,Day shift,Extremely High,19.360000000000003,1,0,0,0,1,1
6.4,Normal,Noisy,Normal Day,Comfortable,Light,Easy,Day shift,Medium,40.96000000000001,0,0,0,0,0,0
2.8,Not Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,High,7.839999999999999,1,0,0,0,0,1
8.0,Normal,Noisy,Long Day,Comfortable,Light,Easy,Night shift,High,64.0,0,1,1,0,0,1
8.6,Normal,Quiet,Normal Day,Uncomfortable,Normal,Easy,Day shift,Medium,73.96,0,0,0,0,0,0
5.8,Normal,Quiet,Long Day,Comfortable,Light,Easy,Day shift,Medium,33.64,1,0,0,0,0,0
10.9,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,118.81,0,0,0,0,0,0
3.9,Normal,Moderate,Long Day,Comfortable,Normal,Demanding,Day shift,Extremely High,15.209999999999999,1,0,0,0,0,1
3.3,Not Normal,Quiet,Short Day,Comfortable,Light,Demanding,Day shift,High,10.889999999999999,1,0,0,0,0,1
7.6,Not Normal,Quiet,Long Day,Comfortable,Normal,Demanding,Day shift,High,57.76,0,1,0,0,0,1
9.6,Normal,Quiet,Long Day,Comfortable,Heavy,Demanding,Day shift,Extremely High,92.16,0,0,0,0,1,1
11.2,Not Normal,Noisy,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,125.43999999999998,0,0,0,0,0,0
5.9,Normal,Moderate,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,34.81,1,0,0,0,0,1
9.7,Normal,Quiet,Normal Day,Comfortable,Heavy,Easy,Day shift,Medium,94.08999999999999,0,0,0,0,0,0
6.9,Not Normal,Quiet,Normal Day,Comfortable,Heavy,Easy,Day shift,High,47.61000000000001,0,0,0,0,0,1
6.6,Normal,Quiet,Normal Day,Comfortable,Heavy,Easy,Day shift,Medium,43.559999999999995,0,0,0,0,0,0
9.2,Not Normal,Moderate,Short Day,Uncomfortable,Normal,Easy,Day shift,Medium,84.63999999999999,0,0,0,0,0,0
8.6,Normal,Quiet,Extreme Overtime,Uncomfortable,Heavy,Easy,Day shift,Extremely High,73.96,0,0,0,0,1,1
3.1,Normal,Noisy,Short Day,Uncomfortable,Heavy,Easy,Day shift,Extremely High,9.610000000000001,1,0,0,0,0,1
10.7,Normal,Quiet,Long Day,Uncomfortable,Heavy,Demanding,Day shift,Extremely High,114.48999999999998,0,0,0,1,1,1
10.5,Normal,Quiet,Normal Day,Uncomfortable,Light,Easy,Day shift,Low,110.25,0,0,0,0,0,0
5.4,Normal,Noisy,Long Day,Uncomfortable,Heavy,Easy,Night shift,Extremely High,29.160000000000004,1,0,1,0,1,1
8.0,Not Normal,Noisy,Normal Day,Uncomfortable,Heavy,Easy,Day shift,Extremely High,64.0,0,1,0,0,0,1
8.2,Not Normal,Quiet,Long Day,Comfortable,Heavy,Easy,Night shift,Extremely High,67.24,0,0,0,0,1,1
7.7,Not Normal,Noisy,Long Day,Comfortable,Light,Easy,Night shift,Extremely High,59.290000000000006,0,1,1,0,0,1
5.6,Normal,Moderate,Long Day,Uncomfortable,Light,Easy,Night shift,High,31.359999999999996,1,0,0,0,0,1
5.3,Normal,Noisy,Short Day,Uncomfortable,Heavy,Easy,Day shift,High,28.09,1,0,0,0,0,1
6.9,Normal,Moderate,Long Day,Comfortable,Normal,Demanding,Night shift,High,47.61000000000001,0,0,0,0,0,1
9.9,Normal,Moderate,Normal Day,Uncomfortable,Normal,Demanding,Day shift,High,98.01,0,0,0,1,0,1
8.4,Normal,Noisy,Short Day,Comfortable,Heavy,Easy,Day shift,Medium,70.56,0,0,0,0,0,0
6.1,Not Normal,Quiet,Normal Day,Comfortable,Light,Easy,Day shift,Medium,37.209999999999994,0,0,0,0,0,0
8.9,Normal,Moderate,Normal Day,Comfortable,Normal,Demanding,Night shift,High,79.21000000000001,0,0,0,0,0,1
1.0,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,High,1.0,1,0,0,0,0,1
9.9,Normal,Quiet,Long Day,Comfortable,Normal,Easy,Night shift,Medium,98.01,0,0,0,0,0,0
2.7,Normal,Quiet,Normal Day,Uncomfortable,Normal,Easy,Day shift,High,7.290000000000001,1,0,0,0,0,1
6.1,Normal,Quiet,Normal Day,Uncomfortable,Light,Demanding,Night shift,High,37.209999999999994,0,0,0,1,0,1
4.2,Not Normal,Moderate,Short Day,Uncomfortable,Light,Easy,Night shift,High,17.64,1,0,0,0,0,1
3.8,Normal,Moderate,Long Day,Comfortable,Normal,Demanding,Night shift,Extremely High,14.44,1,0,0,0,0,1
9.9,Not Normal,Moderate,Long Day,Uncomfortable,Heavy,Easy,Day shift,Extremely High,98.01,0,0,0,0,1,1
5.8,Normal,Quiet,Normal Day,Comfortable,Normal,Easy,Night shift,Medium,33.64,1,0,0,0,0,0
7.9,Normal,Moderate,Long Day,Comfortable,Normal,Easy,Night shift,High,62.410000000000004,0,1,0,0,0,1
6.9,Normal,Noisy,Normal Day,Uncomfortable,Light,Demanding,Day shift,High,47.61000000000001,0,0,0,1,0,1
8.2,Not Normal,Moderate,Normal Day,Comfortable,Heavy,Demanding,Day shift,High,67.24,0,0,0,0,0,1
7.2,Not Normal,Moderate,Normal Day,Comfortable,Heavy,Easy,Night shift,Extremely High,51.84,0,1,0,0,0,1
3.8,Normal,Noisy,Long Day,Comfortable,Normal,Easy,Day shift,High,14.44,1,0,0,0,0,1
9.5,Normal,Noisy,Long Day,Uncomfortable,Normal,Easy,Night shift,Extremely High,90.25,0,0,1,0,0,1
5.8,Normal,Moderate,Normal Day,Comfortable,Normal,Easy,Day shift,Medium,33.64,1,0,0,0,0,0
3.1,Normal,Noisy,Short Day,Uncomfortable,Heavy,Easy,Day shift,Extremely High,9.610000000000001,1,0,0,0,0,1
5.9,Not Normal,Moderate,Normal Day,Uncomfortable,Normal,Easy,Day shift,High,34.81,1,0,0,0,0,1
10.8,Normal,Noisy,Long Day,Uncomfortable,Normal,Demanding,Day shift,Extremely High,116.64000000000001,0,0,0,1,0,1
9.1,Normal,Quiet,Extreme Overtime,Uncomfortable,Normal,Easy,Day shift,High,82.80999999999999,0,0,0,0,0,1
6.1,Normal,Quiet,Normal Day,Comfortable,Heavy,Easy,Night shift,High,37.209999999999994,0,0,0,0,0,1
6.1,Normal,Quiet,Normal Day,Comfortable,Light,Easy,Day shift,Low,37.209999999999994,0,0,0,0,0,0
6.2,Normal,Noisy,Long Day,Comfortable,Heavy,Easy,Night shift,Extremely High,38.440000000000005,0,0,1,0,1,1
12.2,Normal,Moderate,Long Day,Comfortable,Normal,Easy,Night shift,High,148.83999999999997,0,0,0,0,0,1
8.0,Not Normal,Quiet,Extreme Overtime,Uncomfortable,Normal,Demanding,Day shift,Extremely High,64.0,0,1,0,1,0,1
8.1,Not Normal,Quiet,Long Day,Comfortable,Normal,Easy,Day shift,Medium,65.61,0,0,0,0,0,0
9.6,Normal,Noisy,Extreme Overtime,Comfortable,Normal,Demanding,Day shift,High,92.16,0,0,0,0,0,1
7.6,Not Normal,Noisy,Short Day,Uncomfortable,Normal,Easy,Day shift,High,57.76,0,1,0,0,0,1
6.4,Normal,Moderate,Short Day,Uncomfortable,Normal,Easy,Day shift,Medium,40.96000000000001,0,0,0,0,0,0
6.5,Normal,Moderate,Short Day,Uncomfortable,Light,Easy,Day shift,Low,42.25,0,0,0,0,0,0
6.8,Normal,Moderate,Long Day,Uncomfortable,Normal,Demanding,Night shift,Extremely High,46.239999999999995,0,0,0,1,0,1
6.9,Normal,Moderate,Short Day,Uncomfortable,Normal,Easy,Day shift,Medium,47.61000000000001,0,0,0,0,0,0
